"Data Source","World Development Indicators",

"Last Updated Date","2025-04-15",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Singapore","SGP","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.31991004943848","1.41563999652863","1.73706996440887","1.81623995304108","1.81699001789093","2.00929999351501","2.03281998634338","1.99679005146027","2.07858991622925","2.14806008338928","2.1165599822998","2.31985998153687","2.59674000740051","2.12789988517761","1.92918002605438","2.06955003738403","1.91832995414734","1.92104005813599","2.082279920578","2.1744499206543","2.07276010513306","1.899129986763","1.80947005748749","1.88473999500275","2.15626001358032","","","","",
"Solomon Islands","SLB","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sierra Leone","SLE","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"El Salvador","SLV","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0881799980998039","","","","","","","","","0.105599999427795","0.133990004658699","0.0908999964594841","0.0780600011348724","0.0355000011622906","0.0339699983596802","0.0638699978590012","0.0937699973583221","0.143480002880096","0.144930005073547","0.180779993534088","0.165309995412827","0.174769997596741","0.162990003824234","0.162520006299019","0.142800003290176","","",
"San Marino","SMR","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Somalia","SOM","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Serbia","SRB","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.709150016307831","0.753009974956512","0.946820020675659","0.854240000247955","0.304010003805161","0.639680027961731","0.491380006074905","0.289530009031296","0.395300000905991","0.439850002527237","0.578769981861115","0.669659972190857","0.817300021648407","0.702279984951019","0.683340013027191","0.85316002368927","0.683669984340668","0.723089993000031","0.810899972915649","0.838220000267029","0.872380018234253","0.918910026550293","0.886669993400574","0.90557998418808","0.993789970874786","0.966159999370575","0.950049996376038","",
"Sub-Saharan Africa (excluding high income)","SSA","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.44412568175914","","","","","","","","","","","","","","","","","",
"South Sudan","SSD","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sub-Saharan Africa","SSF","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.44412568175914","","","","","","","","","","","","","","","","","",
"Small states","SST","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sao Tome and Principe","STP","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Suriname","SUR","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Slovak Republic","SVK","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.889630019664764","1.05107998847961","0.765410006046295","0.644749999046326","0.638069987297058","0.624650001525879","0.563139975070953","0.561450004577637","0.50068998336792","0.493319988250732","0.474880009889603","0.447459995746613","0.46136999130249","0.472719997167587","0.605499982833862","0.652549982070923","0.794610023498535","0.820050001144409","0.876999974250793","1.1572699546814","0.788569986820221","0.884559988975525","0.835550010204315","0.822399973869324","0.897729992866516","0.916109979152679","0.979390025138855","","",
"Slovenia","SVN","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.26472997665405","1.24643003940582","1.30515003204346","1.33687996864319","1.35982000827789","1.46766996383667","1.44324994087219","1.24792003631592","1.37026000022888","1.41778004169464","1.5370500087738","1.42702996730804","1.62672996520996","1.81184005737305","2.05133008956909","2.41297006607056","2.56061005592346","2.56487011909485","2.36547994613647","2.19565010070801","2.00763988494873","1.86530005931854","1.94593000411987","2.03922009468079","2.14156007766724","2.12800002098083","2.09524989128113","","",
"Sweden","SWE","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.27394008636475","","3.38131999969482","","3.87380003929138","","3.57947993278503","3.36128997802734","3.35958003997803","3.47499990463257","3.23382997512817","3.46999001502991","3.39527988433838","3.1678900718689","3.18702006340027","3.23024988174438","3.26042008399963","3.10184001922607","3.21902990341187","3.24735999107361","3.36279010772705","3.32105994224548","3.38757991790771","3.48959994316101","3.40215992927551","3.40822005271912","","",
"Eswatini","SWZ","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.267540007829666","","","","","","","","","",
"Sint Maarten (Dutch part)","SXM","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.399679988622665","0.382600009441376","0.387070000171661","0.32574000954628","0.283930003643036","","","","","","","","","","","0.201700001955032","","","","","","","","",
"Syrian Arab Republic","SYR","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0194199997931719","","","","","","","0.0730599984526634","","",
"Turks and Caicos Islands","TCA","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.300500005483627","","","","","","","","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.46194143823194","0.563686498236213","0.626627043036857","0.692634018511726","0.727770581280506","0.797513104651583","0.908988452147296","1.00399676053754","1.10522976876559","1.17722126129046","1.2477956658167","1.24506109134426","1.34438848674662","1.40017027740934","1.68483944482899","1.61397375750613","1.8807325430988","1.70742861026796","1.94167342412826","1.90548178356657","1.90315412947133","1.90008607240273","1.91205239752293","2.02396269949039","2.19734518555768","2.35033547185023","2.5068914287991","","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7583430409168","0.801239309832279","0.652403314604858","0.67890177556786","0.696851966891711","0.77646146913994","0.787376781097214","0.786123236101282","0.759606531489036","0.750430570621176","0.756804755696907","0.810268726098543","0.790945379418645","0.888263942596195","0.854715744657523","0.816241898327476","0.849008730020273","0.83514091353112","0.860417392166695","0.884073131015911","0.918317494385818","0.945187927406263","0.930828375832222","0.966973046161471","1.00687391030126","0.964404346559709","0.934067160242349","","",
"Togo","TGO","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.169620007276535","","0.15973000228405","","0.190740004181862","","","","","","","","","","",
"Thailand","THA","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.119180001318455","0.102140001952648","","0.248359993100166","0.244709998369217","0.252310007810593","0.23055000603199","0.245340004563332","0.23827999830246","0.218889996409416","0.232710003852844","0.200800001621246","0.203309997916222","0.234549999237061","","0.361460000276566","","0.441639989614487","0.479880005121231","0.616089999675751","0.778289973735809","1.00165998935699","1.11373996734619","1.14316999912262","1.32817995548248","1.20807003974915","1.159019947052","","",
"Tajikistan","TJK","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0895299986004829","0.0706799998879433","0.068850003182888","0.0669699981808662","0.0957000032067299","0.107320003211498","0.067780002951622","0.0698300004005432","0.0857700034976006","0.089139997959137","0.121480002999306","0.114320002496243","0.118510000407696","0.116240002214909","0.103399999439716","0.106219999492168","0.109569996595383","0.0940100029110909","0.0936700031161308","0.0896899998188019","","","","",
"Turkmenistan","TKM","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.109999999403954","0.159999996423721","0.0900000035762787","0.0799999982118607","0.109999999403954","0.129999995231628","0.100000001490116","0.140000000596046","","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.558952367262284","0.53058251558574","0.515392522979599","0.551633163101019","0.556050057176406","0.584092964544756","0.585403126856696","0.622708807938582","0.668257113021452","0.69916729519773","0.734222303400126","0.71308724551341","0.683170250580529","0.713265772193151","0.739473277205382","0.774249294443398","0.730394796396034","0.656568610130933","0.646966279184386","0.656718716588113","0.621054626307408","","","","",
"Timor-Leste","TLS","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.32857258763408","","","","","0.446523120361026","","0.571260420879059","","","","","","","",
"Tonga","TON","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"South Asia (IDA & IBRD)","TSA","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.623488637830561","0.61737252260491","0.627314253033539","0.650724530217728","0.627184096971737","0.633887931120161","0.635651397753522","0.719290018081665","0.74062627728012","0.7497230793683","0.786319535468244","0.768049301004863","0.826499369615275","0.776001262591566","0.762064155681154","0.704480779623867","0.743990004062653","0.632569026423973","0.678035592804138","0.616118530170801","0.649543452562021","0.599364743639285","0.64175181322042","0.610145683204958","0.629403893682408","","","","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.44412568175914","","","","","","","","","","","","","","","","","",
"Trinidad and Tobago","TTO","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.103249996900558","0.115529999136925","0.127149999141693","0.122919999063015","0.108000002801418","0.104170002043247","0.131779998540878","0.115010000765324","0.114409998059273","0.114309996366501","0.0723299980163574","0.0592200011014938","0.0307199992239475","0.0566500015556812","0.0477100014686584","0.0402400009334087","0.0412600003182888","0.0538199990987778","0.0759899988770485","0.0799600034952164","0.0862599983811378","0.0851899981498718","0.0813900008797646","0.0595999993383884","0.0651199966669083","0.0537399984896183","0.047800000756979","","",
"Tunisia","TUN","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.543020009994507","0.650439977645874","0.730949997901917","0.7119500041008","0.677290022373199","0.66540002822876","0.63933002948761","0.706439971923828","0.658060014247894","0.674579977989197","0.649370014667511","0.637000024318695","0.619880020618439","0.594129979610443","0.56538999080658","0.699540019035339","0.716449975967407","0.746580004692078","","","","","",
"Turkiye","TUR","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.451590001583099","0.49167999625206","0.361979991197586","0.455570012331009","0.465579986572266","0.522469997406006","0.509039998054504","0.465319991111755","0.497130006551743","0.563809990882874","0.552919983863831","0.686160027980804","0.687409996986389","0.803619980812073","0.793690025806427","0.793929994106293","0.825950026512146","0.812059998512268","0.856400012969971","0.967320024967194","1.11978995800018","1.17631995677948","1.27093005180359","1.31959998607635","1.36748003959656","1.40208995342255","1.32342994213104","","",
"Tuvalu","TUV","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tanzania","TZA","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.334619998931885","","","0.373070001602173","","","0.514559984207153","","","","","","","","","","","",
"Uganda","UGA","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.367559999227524","0.25611999630928","0.260560005903244","0.215139999985695","0.300330013036728","0.388209998607635","0.326319992542267","0.255470007658005","0.359899997711182","","","","0.142649993300438","","","","","","","","","0.310900002717972","",
"Ukraine","UKR","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.19229996204376","1.06992995738983","0.96968001127243","0.929040014743805","0.989440023899078","0.962689995765686","1.07166004180908","1.04392004013062","0.995180010795593","0.914030015468597","0.818690001964569","0.809909999370575","0.825959980487823","0.802789986133575","0.710900008678436","0.723630011081696","0.732999980449677","0.650340020656586","0.614769995212555","0.483390003442764","0.448790013790131","0.471130013465881","0.43384000658989","0.403180003166199","0.384779989719391","0.326730012893677","0.326530009508133","",
"Upper middle income","UMC","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.629686552413493","0.63965055974597","0.717329436232441","0.754290356680799","0.787637377431153","0.854315434467784","0.884716080673731","0.942533640960299","0.992146855668975","1.09516949505829","1.1950532345358","1.2356685060827","1.32285440017474","1.32800188950685","1.46388740266673","1.53806258681412","1.54037555602112","1.50917124051089","1.58517352158881","1.66046045866492","1.82134005481373","2.01128006240285","2.12107554976819","","",
"Uruguay","URY","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.265009999275208","0.349940001964569","0.191860005259514","0.224169999361038","0.209250003099442","","0.238179996609688","","","0.460310012102127","0.363849997520447","0.421590000391006","0.374410003423691","0.402390003204346","0.328819990158081","0.329620003700256","0.308079987764359","0.291180014610291","0.317070007324219","0.351090013980865","0.373910009860992","0.440519988536835","0.504840016365051","0.568050026893616","0.67467999458313","0.6144700050354","0.625919997692108","","",
"United States","USA","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.45012998580933","2.47713994979858","2.4962100982666","2.54362010955811","2.61982989311218","2.63715004920959","2.54745006561279","2.55014991760254","2.48686003684998","2.50192999839783","2.54544997215271","2.61515998840332","2.74481010437012","2.79181003570557","2.71444010734558","2.73802995681763","2.67272996902466","2.69591999053955","2.70881009101868","2.77327990531921","2.8367600440979","2.88356995582581","2.99044990539551","3.14703989028931","3.42466998100281","3.48312997817993","3.58623003959656","","",
"Uzbekistan","UZB","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.360630005598068","0.345440000295639","0.293559998273849","0.268249988555908","0.270410001277924","0.237409994006157","0.223949998617172","0.217209994792938","0.193540006875992","0.203150004148483","0.154300004243851","0.14877000451088","0.155120000243187","0.155000001192093","0.153349995613098","0.164969995617867","0.172380000352859","0.148340001702309","0.123939998447895","0.113059997558594","0.13850000500679","0.131600007414818","0.158739998936653","0.125269994139671","",
"St. Vincent and the Grenadines","VCT","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0400799997150898","0.113899998366833","","","","","","","","","","","","","","","","","","","","","","",
"Venezuela, RB","VEN","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.189070001244545","0.31742000579834","0.201100006699562","0.238030001521111","0.240140005946159","0.188229992985725","0.152960002422333","0.250099986791611","0.31852999329567","0.337130010128021","0.439999997615814","0.689999997615814","","","","","","","","",
"British Virgin Islands","VGB","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Virgin Islands (U.S.)","VIR","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0661699995398521","0.0377600006759167","0.0342399999499321","0.0293600000441074","0.0312200002372265","0.0271700005978346","","","","","","","","","","","","","","","","","",
"Viet Nam","VNM","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.192729994654655","","","","","","","","","0.149550005793571","","0.299320012331009","","0.356290012598038","","0.418949991464615","","0.416519999504089","","0.42493999004364","","","",
"Vanuatu","VUT","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"World","WLD","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.96819874950905","1.96633873301342","1.97194926457308","2.04780362245428","2.04626164521467","2.06365090661568","2.02818100515659","2.01859737836616","1.97042404666446","1.95146068926945","1.96411114560538","1.93011209711242","1.98359038036684","2.02142368327508","2.00688045627101","1.99039740597379","2.02150509968757","1.98234126970509","2.09077969901355","2.1179175877452","2.16328924925893","2.15444009213584","2.23059269156224","2.29370891504435","2.48203846716654","2.57961951051635","2.67522105943172","","",
"Samoa","WSM","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Kosovo","XKX","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Yemen, Rep.","YEM","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"South Africa","ZAF","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.526939988136292","","","","0.642239987850189","","0.676500022411346","0.726809978485107","0.770240008831024","0.802909970283508","0.79364001750946","0.805670022964478","0.749930024147034","0.662840008735657","0.667530000209808","0.669340014457703","0.663299977779388","0.709869980812073","0.731469988822937","0.749920010566711","0.762570023536682","0.685859978199005","0.613039970397949","0.602400004863739","0.615029990673065","0.617290019989014","","",
"Zambia","ZMB","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0110400002449751","0.00736999977380037","","","","","0.00543999997898936","0.00846999976783991","0.0222299993038177","0.0249300003051758","","","0.278189986944199","","","","","","","","","","","","","","","","",
"Zimbabwe","ZWE","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
